date,v0,v1,v2,v3,v4,v5,v6,v7,v8,v9,v10,v11,v12,v13,v14,v15,v16,v17,v18,v19,v20,v21,v22,v23,v24,v25,v26,v27,v28,v29,v30,v31,v32,v33,v34,v35,v36,v37,v38,v39,v40,v41,v42,v43,v44,v45,v46,v47,v48,v49,v50,v51,v52,v53,v54,v55,v56,v57,v58,v59,v60,v61,v62,v63
2018-04-20,-11008.067,5600.725,14263.078,4511.637,-3799.1394,-7173.794,-19094.09,-8218.832,-157.95047,-271.557,12358.085,-3275.991,1987.4376,2432.7356,1323.6738,-27571.447,-2875.3606,-14258.582,2637.3823,-1031.6775,11351.331,998.9803,-13081.273,3965.6873,12995.467,5228.2983,-2103.7603,-2175.1035,-2431.419,-1335.7773,1477.5957,-14069.537,8821.36,5049.242,1143.0555,23874.203,409.78738,-13215.161,10137.149,-2617.3494,-4390.702,-13133.958,7420.0605,-3817.3965,3216.2256,180.33447,10016.029,13132.161,526.76483,-531.7432,14970.878,13848.238,6637.8687,-826.4482,7177.219,-11705.542,12882.447,13773.7,-5166.3486,-16251.841,-3268.1567,-1050.2578,-4356.7686,-17628.932
2018-04-21,-14673.764,7567.8384,18894.484,6083.4316,-5012.177,-9598.526,-25487.398,-10798.696,-248.75056,-412.7317,16501.428,-4330.3384,2677.067,3265.318,1762.56,-36738.12,-3817.9458,-19065.992,3441.3376,-1403.1616,15057.251,1375.8408,-17247.021,5409.689,17321.613,7075.7964,-2859.6511,-2856.1448,-3246.4092,-1729.3951,1947.3164,-18673.87,11786.189,6673.6387,1493.7853,31843.691,603.2062,-17567.154,13479.661,-3474.4968,-5865.879,-17424.033,9925.561,-5113.162,4174.7935,213.32994,13293.6875,17442.904,679.3199,-825.3838,19875.219,18491.387,8794.056,-1021.61365,9598.339,-15611.59,17192.7,18396.766,-6787.7095,-21668.941,-4404.277,-1389.8228,-5806.678,-23581.506
2018-04-22,-16882.31,8578.023,21874.975,6913.537,-5827.6665,-11000.98,-29279.01,-12610.681,-238.5432,-415.702,18949.828,-5026.1636,3046.9146,3726.4321,2029.5514,-42284.23,-4413.614,-21857.71,4052.6328,-1580.3461,17414.26,1533.926,-20076.518,6069.514,19924.732,8012.6836,-3226.9524,-3337.1003,-3730.9658,-2048.815,2272.3123,-21576.805,13523.822,7749.451,1753.0499,36609.855,626.91766,-20265.076,15541.939,-4012.1887,-6730.319,-20149.049,11379.463,-5853.4805,4941.3354,274.63937,15362.633,20139.123,804.0639,-808.0557,22972.318,21230.705,10184.472,-1272.4136,11005.636,-17944.545,19753.936,21118.182,-7925.661,-24917.15,-5008.541,-1604.9319,-6686.5264,-27025.307
2018-04-23,-12341.641,6273.594,15987.211,5055.4126,-4262.454,-8043.266,-21417.488,-9217.684,-180.13757,-306.54648,13853.449,-3667.8506,2233.8809,2727.978,1484.9038,-30918.312,-3223.2021,-15978.91,2962.3098,-1158.0555,12726.573,1119.2932,-14668.779,4441.3145,14568.223,5857.8857,-2359.3813,-2432.2131,-2731.6084,-1493.4144,1658.0142,-15775.262,9882.121,5664.9736,1285.551,26773.7,457.97452,-14813.73,11369.799,-2937.6526,-4922.34,-14719.349,8324.667,-4284.014,3604.4148,201.57152,11230.677,14723.741,583.625,-592.8502,16798.826,15522.928,7444.9414,-926.99475,8044.1,-13117.82,14444.753,15442.59,-5789.11,-18223.137,-3660.9312,-1172.6215,-4891.7944,-19766.5
2018-04-24,-15769.263,8016.342,20428.262,6457.4834,-5442.1494,-10276.059,-27350.605,-11775.848,-226.35295,-388.48026,17699.605,-4691.9077,2846.2776,3482.228,1894.7063,-39493.797,-4119.351,-20417.318,3782.5217,-1477.5243,16261.675,1432.8406,-18743.854,5675.513,18611.275,7485.8315,-3015.0657,-3112.0503,-3485.4333,-1911.1978,2120.7178,-20151.846,12631.763,7235.3374,1638.0608,34195.023,588.2688,-18924.762,14517.906,-3747.2478,-6286.9614,-18813.033,10630.27,-5468.7925,4612.018,255.87807,14347.006,18808.488,751.09094,-757.61884,21452.662,19831.59,9512.142,-1186.0608,10279.439,-16761.05,18452.572,19726.39,-7398.365,-23273.893,-4679.1406,-1500.355,-6244.664,-25246.146
2018-04-25,-16174.583,8267.579,20904.18,6656.724,-5561.3335,-10556.099,-28073.42,-12010.095,-249.29941,-421.6108,18168.037,-4796.4785,2933.9421,3583.4004,1943.2039,-40506.07,-4219.3447,-20970.469,3846.487,-1527.8892,16647.068,1487.0391,-19141.676,5876.25,19091.53,7725.064,-3115.5645,-3174.431,-3577.7842,-1938.8578,2164.0664,-20637.326,12968.653,7397.094,1667.6444,35087.047,626.2662,-19393.54,14879.675,-3839.546,-6455.384,-19261.156,10919.605,-5621.2695,4679.098,252.52734,14691.674,19267.814,760.9875,-827.61725,21969.564,20357.738,9731.547,-1180.7666,10557.193,-17198.828,18937.56,20250.91,-7546.4585,-23879.0,-4821.2534,-1536.5001,-6405.7837,-25935.475
2018-04-26,-15049.777,7684.164,19460.467,6186.455,-5177.6235,-9817.893,-26114.922,-11189.286,-229.34415,-386.078,16900.766,-4467.0894,2725.4907,3332.2122,1807.799,-37687.97,-3926.5298,-19506.133,3585.8403,-1419.03,15494.388,1380.7534,-17826.28,5457.8594,17763.541,7178.0894,-2893.6094,-2956.727,-3327.4958,-1807.8448,2015.5542,-19207.406,12064.6875,6886.8696,1554.8064,32641.424,578.1141,-18047.123,13846.567,-3571.7087,-6004.474,-17927.61,10156.063,-5227.449,4364.9272,235.94482,13673.84,17931.387,710.93726,-759.5121,20445.508,18938.174,9059.617,-1105.8616,9819.889,-16000.939,17618.725,18837.785,-7029.271,-22215.322,-4481.007,-1431.5226,-5959.4326,-24121.809
2018-04-27,-15793.573,8081.0103,20397.84,6506.663,-5424.459,-10310.764,-27415.83,-11711.263,-248.04851,-417.22485,17742.014,-4679.8784,2868.4543,3501.1162,1897.318,-39552.02,-4119.067,-20480.162,3750.4365,-1495.0172,16246.46,1458.845,-18672.525,5749.0635,18640.27,7553.443,-3047.143,-3093.878,-3494.5642,-1886.6282,2112.494,-20140.938,12664.113,7219.209,1626.4415,34262.574,616.1753,-18929.373,14524.487,-3746.2104,-6303.996,-18797.97,10666.6,-5491.836,4557.3994,242.09477,14338.455,18805.756,738.5074,-819.4288,21447.092,19879.361,9496.558,-1145.2699,10311.23,-16791.072,18493.932,19776.283,-7356.8916,-23315.51,-4710.789,-1497.6998,-6257.158,-25330.63
2018-04-28,-19816.04,10233.212,25499.035,8235.025,-6765.6626,-12971.133,-34441.05,-14557.388,-340.78854,-572.9693,22298.438,-5841.8257,3630.7937,4413.467,2385.6877,-49639.41,-5159.3853,-25763.53,4644.263,-1898.0286,20330.594,1868.862,-23274.436,7314.806,23394.172,9576.673,-3870.0288,-3854.9016,-4391.1475,-2328.3396,2629.3296,-25212.006,15918.78,9014.849,2015.3911,43032.902,816.64453,-23726.617,18204.58,-4693.3916,-7929.3594,-23525.955,13415.877,-6912.944,5613.6025,283.94495,17947.521,23552.729,904.6449,-1136.636,26853.646,24980.484,11866.691,-1365.5244,12971.443,-21084.906,23226.2,24859.896,-9152.646,-29280.316,-5950.1636,-1865.6671,-7852.396,-31870.01
2018-04-29,-20415.453,10606.987,26200.506,8523.639,-6936.4966,-13384.025,-35502.28,-14906.907,-377.94046,-617.8852,22985.457,-5994.7007,3755.1567,4565.013,2457.0925,-51128.266,-5301.5034,-26575.89,4738.468,-1974.5356,20895.068,1952.7733,-23858.225,7614.2603,24103.309,9927.557,-4015.8591,-3942.5706,-4523.1616,-2365.889,2691.3938,-25924.383,16417.377,9249.691,2061.5984,44343.496,873.3539,-24411.629,18738.846,-4828.4536,-8177.19,-24178.736,13841.099,-7135.1284,5713.7373,275.68912,18453.623,24224.582,920.79553,-1240.3596,27610.541,25756.246,12192.333,-1361.1292,13378.867,-21725.422,23942.213,25633.703,-9370.182,-30168.498,-6157.127,-1920.7654,-8085.7666,-32882.062
2018-04-30,-19542.26,10053.453,25170.912,8085.567,-6694.7456,-12776.879,-33972.516,-14413.235,-339.02167,-547.4193,21965.875,-5756.0376,3577.9995,4350.1606,2347.536,-48943.367,-5080.86,-25368.207,4603.0156,-1869.7634,20057.824,1817.6835,-22992.494,7183.9604,23069.137,9395.968,-3799.5771,-3786.878,-4338.27,-2300.223,2595.7002,-24888.41,15669.957,8903.974,2006.2828,42426.23,791.47235,-23395.46,17975.572,-4639.9697,-7811.296,-23193.064,13229.753,-6819.984,5567.823,290.53918,17714.441,23243.766,893.35443,-1073.4797,26509.648,24617.973,11725.667,-1370.57,12769.162,-20780.873,22900.752,24496.31,-9042.947,-28868.557,-5853.2593,-1846.9917,-7750.49,-31405.902
2018-05-01,-19082.225,9774.076,24632.594,7868.009,-6552.4233,-12462.006,-33136.066,-14134.862,-304.87744,-511.05835,21439.781,-5646.5273,3472.1143,4232.8716,2292.2908,-47788.375,-4973.6846,-24750.344,4523.3403,-1809.9696,19622.879,1762.6434,-22539.795,6958.7446,22522.799,9135.481,-3688.7402,-3730.3445,-4226.2,-2273.823,2548.5212,-24330.926,15300.761,8716.414,1962.8855,41404.83,751.2937,-22867.586,17550.947,-4529.2446,-7619.35,-22700.463,12894.446,-6640.678,5492.728,292.68735,17320.56,22719.062,888.358,-1001.4504,25909.145,24023.496,11470.288,-1374.6161,12460.624,-20290.182,22347.4,23900.393,-8878.529,-28175.627,-5697.7856,-1807.5835,-7561.5293,-30619.586
2018-05-02,-15500.546,7898.084,20053.523,6359.256,-5340.735,-10107.512,-26894.133,-11543.517,-232.74739,-392.5074,17400.703,-4602.022,2804.7524,3427.716,1860.2344,-38813.54,-4044.2327,-20077.34,3702.129,-1458.9558,15966.806,1415.5272,-18381.932,5604.9443,18292.666,7376.532,-2975.017,-3044.9917,-3428.5198,-1866.5864,2080.1855,-19791.736,12417.998,7099.9287,1605.0894,33613.45,591.0435,-18587.867,14264.31,-3680.9968,-6181.762,-18470.178,10457.448,-5382.768,4510.5386,247.08492,14088.873,18474.555,733.0798,-765.4583,21070.707,19498.152,9339.752,-1149.725,10107.749,-16475.098,18141.93,19394.594,-7249.363,-22875.623,-4609.587,-1473.689,-6140.0317,-24831.646
2018-05-03,-13456.9,6860.7812,17414.723,5524.7437,-4637.477,-8774.803,-23351.078,-10023.312,-200.95346,-340.8506,15110.3,-3996.6733,2436.359,2977.5498,1617.7288,-33703.29,-3511.9915,-17436.742,3213.8003,-1266.4358,13863.825,1227.662,-15960.545,4866.759,15885.343,6406.3257,-2580.866,-2648.1375,-2975.269,-1622.7953,1803.2908,-17186.676,10784.107,6164.795,1394.3038,29189.67,509.83942,-16145.038,12388.683,-3198.0505,-5369.3667,-16038.63,9078.427,-4672.7017,3913.169,216.14955,12234.729,16043.584,637.625,-667.0626,18292.643,16932.277,8107.0044,-997.4515,8777.344,-14308.102,15751.742,16842.756,-6297.7334,-19868.068,-4001.8433,-1280.7424,-5328.6465,-21563.88
2018-05-04,-15386.4795,7849.9,19897.354,6319.393,-5296.8853,-10036.26,-26701.871,-11447.078,-234.82794,-393.74207,17276.113,-4564.778,2787.6064,3405.9697,1847.8766,-38532.19,-4013.2888,-19936.326,3670.0908,-1450.8416,15843.179,1409.4326,-18232.143,5574.095,18159.625,7332.215,-2956.3447,-3019.9075,-3403.9182,-1848.2251,2062.0115,-19640.43,12329.552,7044.1045,1592.324,33372.668,589.06946,-18449.725,14159.549,-3653.8662,-6138.367,-18326.955,10384.049,-5345.0474,4466.1035,242.44559,13981.852,18334.24,724.7951,-770.8132,20911.195,19358.875,9266.188,-1134.3068,10036.717,-16354.943,18011.904,19257.867,-7188.6606,-22712.033,-4578.0796,-1461.7288,-6094.706,-24658.635
2018-05-05,-16612.959,8533.091,21426.861,6866.776,-5694.6714,-10856.97,-28857.822,-12275.817,-273.6368,-454.4852,18672.838,-4909.148,3028.645,3692.5984,1996.9065,-41605.504,-4326.564,-21564.121,3921.5427,-1581.6493,17068.516,1541.4523,-19583.97,6085.2603,19612.238,7975.5986,-3219.6433,-3242.3555,-3678.7007,-1971.2264,2210.7893,-21169.795,13329.785,7576.11,1704.0583,36055.742,662.70715,-19904.076,15277.644,-3942.7495,-6637.8335,-19747.387,11232.283,-5785.8325,4756.76,251.36172,15069.446,19769.928,771.54956,-895.766,22537.451,20925.889,9973.266,-1180.5361,10854.465,-17671.047,19461.938,20818.223,-7713.0435,-24537.096,-4970.5054,-1575.6001,-6580.574,-26678.98
2018-05-06,-9504.864,4762.779,12384.107,3843.5132,-3307.959,-6170.6997,-16444.191,-7193.2524,-106.640114,-200.20355,10647.32,-2856.1853,1689.3933,2077.8892,1139.6051,-23797.424,-2494.861,-12263.137,2325.752,-870.75604,9850.394,840.9563,-11421.87,3338.8271,11210.764,4444.5283,-1786.026,-1906.1913,-2093.456,-1185.729,1298.4471,-12189.048,7598.7104,4394.864,999.68726,20578.547,324.32596,-11429.237,8756.148,-2259.628,-3776.4893,-11399.024,6379.501,-3275.6902,2860.7341,168.03444,8679.73,11368.326,469.56165,-381.4669,12974.529,11926.015,5768.971,-768.5904,6176.7563,-10091.612,11102.104,11857.946,-4521.931,-14006.91,-2791.7395,-908.1785,-3761.3723,-15148.107
2018-05-07,-8861.823,4488.583,11500.145,3618.9119,-3067.9392,-5769.578,-15367.025,-6643.008,-120.50945,-211.25812,9943.126,-2642.01,1596.4475,1953.4794,1065.806,-22198.6,-2317.78,-11465.188,2137.4575,-826.0037,9151.733,796.9413,-10564.851,3168.7625,10460.134,4189.768,-1685.6509,-1756.6749,-1958.3685,-1082.9298,1194.8313,-11339.714,7094.2256,4075.6243,925.2218,19216.77,320.87723,-10645.193,8165.717,-2110.0442,-3531.8362,-10586.889,5969.1924,-3069.8943,2608.8142,149.48325,8073.1772,10581.944,425.40778,-407.1987,12070.93,11140.958,5354.2705,-679.35803,5771.9756,-9419.348,10366.655,11081.256,-4174.901,-13081.009,-2622.5032,-844.4122,-3509.9644,-14176.771
2018-05-08,-12879.155,6564.6313,16666.887,5286.536,-4438.767,-8398.142,-22350.76,-9594.31,-194.23907,-325.50604,14459.824,-3824.0498,2331.9226,2850.985,1547.4686,-32257.135,-3360.1028,-16685.947,3076.9795,-1212.2704,13266.736,1174.6212,-15274.495,4657.9453,15203.34,6129.6265,-2468.9216,-2532.3562,-2848.6804,-1552.1139,1725.7405,-16448.54,10319.551,5900.332,1335.8641,27936.492,487.25723,-15450.044,11857.652,-3061.1948,-5138.089,-15347.394,8689.569,-4472.4893,3745.1465,206.24342,11708.802,15353.732,610.01855,-636.5255,17508.451,16204.591,7759.184,-954.99475,8398.861,-13692.83,15077.02,16118.688,-6025.867,-19014.674,-3829.033,-1226.8828,-5101.225,-20637.97
2018-05-09,-14505.008,7390.9688,18769.143,5950.7144,-4997.2437,-9457.444,-25164.816,-10805.355,-217.32448,-365.20526,16283.075,-4308.48,2622.974,3208.326,1741.2836,-36322.547,-3784.6802,-18788.957,3465.7815,-1364.5817,14941.732,1324.9215,-17204.516,5244.227,17119.17,6902.1836,-2781.5151,-2851.8748,-3206.8855,-1747.9812,1946.0608,-18521.525,11622.062,6644.714,1502.9855,31454.602,550.74585,-17396.195,13349.008,-3444.1204,-5784.6714,-17285.926,9784.184,-5035.4014,4222.3267,230.63687,13185.028,17288.541,687.6164,-715.4022,19716.23,18246.482,8739.757,-1077.1373,9458.732,-15417.845,16977.53,18149.314,-6786.0405,-21407.469,-4312.029,-1380.7527,-5744.218,-23235.701
2018-05-10,-16046.625,8174.906,20768.889,6584.027,-5532.414,-10462.352,-27846.379,-11959.454,-238.84416,-405.1954,18016.582,-4765.664,2905.833,3549.4668,1929.5479,-40192.73,-4188.6646,-20787.291,3837.7883,-1509.4209,16535.154,1462.8746,-19041.553,5796.183,18941.332,7634.16,-3075.8965,-3157.54,-3549.7104,-1935.425,2152.2502,-20497.043,12855.719,7355.2085,1665.0162,34808.773,605.20123,-19252.94,14775.002,-3814.6848,-6401.841,-19126.908,10826.121,-5572.0244,4670.5176,257.84515,14592.036,19133.066,758.1584,-790.1366,21822.03,20188.03,9670.562,-1192.7858,10464.78,-17058.453,18782.717,20082.854,-7512.4053,-23691.744,-4768.5635,-1524.9138,-6356.7246,-25710.46
2018-05-11,-14904.757,7665.2295,19213.99,6165.5947,-5104.971,-9742.849,-25894.49,-11001.797,-250.46468,-410.3059,16754.553,-4401.0884,2719.6133,3316.1533,1791.2289,-37326.535,-3878.921,-19351.967,3512.201,-1421.3336,15305.618,1385.8206,-17552.479,5471.5073,17596.475,7163.4453,-2892.658,-2903.4216,-3300.9404,-1763.0526,1980.6289,-18986.557,11960.732,6791.5605,1528.0669,32349.295,599.42615,-17852.836,13705.718,-3536.0737,-5956.3413,-17707.172,10080.072,-5193.5605,4258.3057,222.83202,13514.654,17731.791,691.1787,-812.6481,20211.287,18776.848,8943.461,-1051.9307,9740.255,-15855.0205,17463.725,18680.445,-6910.442,-22015.002,-4462.418,-1414.5455,-5903.8364,-23943.31
2018-05-12,-17571.201,8997.328,22689.166,7243.228,-6034.914,-11474.092,-30508.443,-13021.832,-277.54037,-468.5062,19741.793,-5202.025,3194.7498,3896.7983,2111.5308,-44004.18,-4581.19,-22790.045,4166.96,-1665.3029,18073.219,1621.4933,-20763.738,6402.738,20740.102,8409.019,-3393.877,-3440.0452,-3889.4468,-2097.4724,2347.0337,-22408.133,14090.954,8027.723,1807.3907,38125.043,688.89355,-21061.15,16161.995,-4171.3867,-7016.0283,-20909.168,11870.522,-6112.2705,5062.4385,271.40775,15952.161,20923.24,820.4892,-918.2426,23858.656,22121.418,10563.559,-1269.489,11473.456,-18684.795,20576.365,22007.314,-8182.175,-25945.066,-5245.441,-1665.6097,-6960.4766,-28191.557
2018-05-13,-16589.355,8406.675,21513.707,6775.5024,-5737.173,-10802.046,-28765.613,-12423.929,-230.09753,-398.20856,18611.367,-4942.5874,2988.9773,3657.0234,1992.8849,-41549.09,-4337.1675,-21460.814,3997.9,-1548.6262,17123.45,1498.4657,-19762.336,5940.7236,19576.875,7849.342,-3160.3198,-3280.47,-3667.1433,-2020.2972,2238.019,-21216.117,13278.743,7625.904,1730.2094,35967.254,606.4215,-19916.047,15278.912,-3944.862,-6609.7856,-19807.87,11176.865,-5748.615,4878.1475,274.2924,15105.201,19798.68,792.3882,-769.1193,22590.87,20852.629,10020.427,-1266.4744,10805.742,-17626.58,19406.65,20741.742,-7803.264,-24479.652,-4911.0693,-1578.034,-6572.317,-26537.363
2018-05-14,-11318.81,5728.518,14690.17,4618.7007,-3919.3748,-7368.048,-19625.143,-8489.243,-152.89911,-268.21054,12698.001,-3375.4224,2037.8333,2493.569,1360.8538,-28352.164,-2960.9246,-14639.849,2733.1748,-1054.195,11690.998,1017.7879,-13500.161,4042.6384,13358.498,5347.6885,-2152.0725,-2243.7727,-2501.544,-1383.6362,1528.032,-14484.25,9059.116,5207.601,1182.5784,24541.766,408.90942,-13595.599,10428.8125,-2694.311,-4509.7295,-13523.805,7623.2163,-3920.3008,3336.6387,190.56744,10312.319,13515.825,542.9401,-516.0228,15421.112,14226.865,6841.045,-870.46423,7370.9556,-12028.071,13239.544,14150.949,-5334.078,-16704.76,-3347.5317,-1077.4808,-4483.966,-18102.252
2018-05-15,-13529.057,6837.23,17569.146,5513.8154,-4683.8936,-8802.837,-23437.734,-10157.852,-174.00865,-313.91083,15174.638,-4044.7527,2426.216,2974.3335,1625.5267,-33880.688,-3544.2427,-17493.365,3272.8735,-1255.213,13982.3125,1218.2576,-16157.548,4819.1294,15962.949,6385.312,-2568.8757,-2692.4282,-2984.5193,-1660.489,1832.3726,-17313.123,10830.821,6228.5874,1411.1355,29318.557,485.70782,-16252.535,12456.361,-3214.2776,-5386.245,-16180.946,9102.687,-4678.6025,4004.965,226.77423,12328.579,16155.395,654.0987,-607.13416,18431.602,16998.496,8180.732,-1049.0454,8810.004,-14373.948,15818.818,16905.707,-6386.0513,-19955.182,-3997.7363,-1288.129,-5355.9404,-21617.877
2018-05-16,-14809.934,7505.2397,19207.912,6048.6606,-5121.6543,-9643.523,-25677.201,-11091.286,-203.42448,-355.13538,16616.086,-4413.7935,2667.2012,3263.8232,1779.4183,-37091.04,-3872.6064,-19159.994,3568.1248,-1381.9032,15288.811,1337.4885,-17644.584,5302.2676,17476.842,7007.564,-2821.7244,-2931.1514,-3272.3694,-1805.0531,1998.1871,-18941.203,11856.277,6807.3467,1543.4232,32107.797,541.9583,-17781.385,13638.898,-3521.5645,-5901.026,-17686.504,9976.281,-5130.928,4356.45,245.71094,13485.634,17675.992,708.80707,-686.5936,20166.334,18616.229,8945.78,-1131.401,9647.431,-15736.943,17323.62,18516.934,-6968.695,-21853.271,-4384.763,-1408.7961,-5865.7314,-23689.81
2018-05-17,-12774.27,6453.5845,16589.629,5202.739,-4425.2427,-8310.561,-22133.197,-9595.088,-166.9379,-294.93375,14325.14,-3816.6997,2291.0012,2809.2441,1533.2267,-31988.3,-3343.3782,-16513.934,3090.5203,-1185.7136,13200.443,1146.8688,-15254.702,4550.6567,15072.835,6024.0854,-2423.7507,-2537.583,-2819.3442,-1567.5422,1729.2068,-16349.563,10223.099,5880.7393,1334.7452,27681.805,458.67084,-15342.978,11764.701,-3036.5024,-5085.4053,-15273.127,8595.535,-4418.7925,3782.512,215.66144,11640.449,15254.857,618.35126,-569.3972,17403.451,16049.259,7725.9824,-991.9046,8315.238,-13571.371,14936.669,15960.807,-6029.0537,-18841.443,-3773.9766,-1218.534,-5057.606,-20411.686
2018-05-18,-13312.178,6772.4624,17239.94,5455.441,-4593.4717,-8676.487,-23095.691,-9934.295,-195.11417,-330.8458,14942.563,-3957.3347,2406.2725,2942.6682,1599.4178,-33341.293,-3475.5251,-17238.887,3189.252,-1249.4902,13722.462,1209.775,-15811.435,4798.7705,15713.089,6323.408,-2546.7593,-2622.901,-2943.711,-1610.3491,1787.5973,-17009.824,10663.245,6105.336,1383.08,28871.24,498.20245,-15974.063,12257.825,-3164.8103,-5308.7056,-15874.477,8977.288,-4619.547,3885.5908,215.89117,12108.9,15876.327,632.7783,-644.3826,18106.957,16744.422,8026.9385,-996.8377,8677.96,-14151.021,15580.119,16655.297,-6239.989,-19650.807,-3952.5442,-1267.8098,-5272.875,-21319.91
2018-05-19,-16424.389,8439.588,21172.273,6790.3496,-5624.784,-10736.3545,-28526.432,-12124.607,-270.5298,-452.8333,18461.861,-4851.9336,2993.9053,3648.21,1972.9734,-41127.83,-4278.1704,-21319.387,3873.603,-1564.58,16872.232,1529.8152,-19353.096,6020.4365,19384.613,7892.0376,-3189.6873,-3202.6519,-3637.5754,-1944.8593,2188.3225,-20920.4,13179.392,7486.9756,1680.3198,35641.305,661.88116,-19670.895,15095.572,-3893.6262,-6561.3525,-19520.33,11105.905,-5720.4287,4699.757,244.6687,14893.414,19537.96,759.4278,-892.8766,22278.473,20685.871,9858.488,-1162.9822,10734.091,-17466.314,19239.127,20581.143,-7618.0483,-24251.607,-4916.696,-1552.5834,-6506.3403,-26374.516
2018-05-20,-16795.592,8553.773,21742.51,6890.244,-5791.342,-10949.761,-29142.41,-12521.2,-247.1758,-422.66,18857.293,-4990.812,3039.4055,3713.5837,2019.848,-42068.035,-4386.038,-21756.775,4018.749,-1578.4238,17310.328,1530.6338,-19937.027,6062.5977,19825.115,7988.6216,-3218.5823,-3308.5618,-3714.3447,-2028.1573,2254.0786,-21455.574,13456.715,7699.9067,1742.0242,36431.16,632.1938,-20154.0,15463.461,-3992.054,-6700.003,-20025.352,11329.457,-5830.3325,4892.8394,270.57315,15274.882,20027.928,794.975,-824.0813,22841.562,21129.43,10123.163,-1250.7471,10953.353,-17855.262,19658.14,21018.697,-7866.8994,-24796.283,-4990.5454,-1596.2393,-6652.7817,-26906.717
2018-05-21,-9505.587,4843.089,12313.133,3900.6736,-3278.793,-6196.276,-16490.629,-7089.3228,-139.25847,-236.16737,10672.702,-2827.4917,1717.1342,2103.752,1142.4908,-23806.812,-2480.9993,-12317.631,2271.4531,-892.2628,9796.691,862.8409,-11283.123,3433.4443,11223.98,4519.6475,-1817.716,-1876.5945,-2098.6997,-1152.0312,1272.824,-12146.798,7620.28,4355.612,985.8853,20616.42,356.1465,-11410.243,8753.482,-2260.3267,-3792.6099,-11336.689,6408.2227,-3297.5867,2770.572,155.92358,8645.632,11337.993,456.7993,-464.3137,12918.816,11961.889,5727.7065,-709.31757,6198.373,-10111.709,11126.441,11895.618,-4456.892,-14035.555,-2825.558,-910.5678,-3760.7747,-15229.102
